Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-tpgf,randomiser-7xud,randomiser-5qjw,Randomise questionnaire elements?,Question Key,Response
6,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-5,on
7,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-6,been
8,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-7,tools
9,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-8,throughtout
10,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-9,which
11,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-10,stages
12,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-11,life
13,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-12,early
14,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-13,gathering
15,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-14,and
16,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-15,often
17,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-16,the
18,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-17,the
19,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-18,the
20,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-19,man's
21,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-20,club
22,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-21,dig
23,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-22,bone
24,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-23,sharp
25,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-24,his
26,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-25,bones
27,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-26,One
28,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-27,it
29,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-28,man
30,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-29,sharp
31,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-30,stick
32,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-31,had
33,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-32,more
34,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-33,among
35,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-34,tool
36,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-35,history
37,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-36,have
38,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-37,through
39,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-38,could
40,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-39,and
41,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-40,carve
42,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-41,caves
43,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-42,During
44,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-43,the
45,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-44,home
46,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-45,women
47,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-46,or
48,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-47,baskets
49,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-48,made
50,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-49,and
51,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-50,wood
52,1.73274E+12,27/11/2024 20:04:14,1.73274E+12,-5,27/11/2024 15:04:13,127065,4,questionnaire-g515,,41656090,BLIND,12159677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,END QUESTIONNAIRE,377547
1,1.73274E+12,27/11/2024 21:59:23,1.73274E+12,-5,27/11/2024 16:59:23,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1600x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,BEGIN QUESTIONNAIRE,
2,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-1,his
3,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-2,knowledge
4,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-3,to
5,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-4,he
6,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-5,on
7,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-6,been
8,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-7,tools
9,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-8,throughtout
10,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-9,which
11,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-10,stages
12,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-11,of
13,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-12,most
14,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-13,fishing
15,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-14,and
16,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-15,often
17,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-16,the
18,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-17,the
19,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-18,the
20,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-19,man's
21,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-20,club
22,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-21,dig
23,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-22,bone
24,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-23,sharp
25,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-24,the
26,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-25,nuts
27,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-26,A
28,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-27,it
29,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-28,man
30,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-29,sharp
31,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-30,stick
32,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-31,had
33,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-32,more
34,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-33,in
35,1.73275E+12,27/11/2024 22:04:15,1.73275E+12,-5,27/11/2024 17:04:15,127065,4,questionnaire-g515,,41659654,BLIND,12161086,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1600x1000,1583x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-34,tool
